earliest_cr_line,revol_util,dti,annual_inc,open_acc,loan_amnt,total_acc,revol_bal,fico_score,term,home_ownership,verification_status,pub_rec,application_type,pub_rec_bankruptcies,loan_approval
2011.0,38.2,11.32,4.681241237375588,11.0,10000.0,16.0,4.138429020006003,687.0,36 months,MORTGAGE,Source Verified,0,Individual,0,0
2001.0,79.2,20.1,4.740362689494244,10.0,18000.0,12.0,3.8176975547630243,687.0,36 months,RENT,Not Verified,0,Individual,0,1
1989.0,84.8,18.11,5.133538908370218,29.0,35000.0,75.0,4.610362015539963,697.0,60 months,MORTGAGE,Verified,0,Individual,0,1
1993.0,38.8,13.1,4.919078092376074,8.0,28000.0,21.0,4.100921680320846,707.0,36 months,RENT,Source Verified,0,Individual,0,1
1999.0,71.9,14.12,4.7160033436347994,6.0,10400.0,18.0,4.216324278686668,732.0,36 months,RENT,Not Verified,0,Individual,0,1
2014.0,33.0,13.68,4.176091259055681,5.0,2000.0,5.0,3.9484618700612835,697.0,36 months,RENT,Not Verified,0,Individual,0,0
1986.0,40.6,21.96,4.845098040014257,14.0,25000.0,23.0,4.411771177620373,732.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1985.0,55.0,14.92,4.918208633663445,9.0,4000.0,20.0,4.086537783753207,677.0,36 months,OWN,Source Verified,1,Individual,1,1
1983.0,31.4,21.58,4.810264517462206,15.0,30125.0,18.0,4.135259898515659,762.0,36 months,OWN,Source Verified,0,Individual,0,1
2001.0,81.8,16.16,4.954242509439325,7.0,14000.0,9.0,4.211841096375342,712.0,60 months,RENT,Source Verified,0,Individual,0,1
1991.0,72.7,17.39,5.079181246047625,9.0,33225.0,22.0,3.463594402187,672.0,60 months,MORTGAGE,Verified,0,Individual,0,0
2008.0,28.6,16.9,4.63748972951251,12.0,10000.0,20.0,3.9432966145666546,712.0,36 months,MORTGAGE,Verified,1,Individual,1,1
1995.0,77.8,16.44,5.071882007306125,13.0,19600.0,52.0,3.5345337560051155,682.0,60 months,MORTGAGE,Verified,0,Individual,0,0
1994.0,59.7,15.88,4.57978359661681,12.0,5150.0,25.0,3.836387419326411,662.0,36 months,RENT,Source Verified,1,Individual,0,1
2007.0,42.5,23.44,4.763427993562937,7.0,10000.0,14.0,4.024772913079632,722.0,36 months,RENT,Not Verified,0,Individual,0,1
2007.0,69.9,29.54,4.690196080028514,15.0,12000.0,21.0,4.056409320649918,682.0,36 months,RENT,Not Verified,0,Individual,0,0
1997.0,86.0,29.24,4.968482948553935,24.0,24000.0,50.0,4.636979083369527,687.0,60 months,RENT,Source Verified,0,Individual,0,0
1997.0,73.2,23.66,4.715969935082,11.0,7600.0,19.0,4.3362595520141936,667.0,36 months,RENT,Verified,0,Individual,0,1
2000.0,66.6,29.39,4.544068044350276,9.0,10000.0,16.0,4.011147360775797,692.0,36 months,MORTGAGE,Verified,1,Individual,1,1
1994.0,18.4,20.19,4.841984804590114,17.0,13000.0,44.0,3.653115993165567,687.0,36 months,MORTGAGE,Source Verified,1,Individual,1,1
2003.0,16.2,23.71,4.845098040014257,22.0,15000.0,39.0,4.02197445511006,722.0,60 months,RENT,Not Verified,1,Individual,1,1
2000.0,97.5,31.55,4.809074650010863,9.0,1000.0,24.0,4.263091379851672,692.0,36 months,RENT,Not Verified,0,Individual,0,1
1994.0,82.9,12.65,5.113943352306837,10.0,25000.0,34.0,4.477396220828122,677.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
2007.0,25.4,9.47,5.1303337684950066,19.0,21000.0,26.0,4.314372900009328,677.0,36 months,MORTGAGE,Verified,2+,Individual,1,1
1994.0,93.2,12.9,5.176091259055681,7.0,30000.0,11.0,4.59690484088136,667.0,60 months,MORTGAGE,Verified,0,Individual,0,1
1994.0,41.1,3.71,4.740362689494244,6.0,6400.0,8.0,3.4892551683692603,662.0,36 months,RENT,Source Verified,1,Individual,0,1
2002.0,83.4,20.93,5.190331698170292,20.0,35000.0,28.0,4.40114195519373,662.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
1997.0,73.6,6.26,4.892094602690481,5.0,30000.0,17.0,4.1615776110488705,682.0,36 months,RENT,Verified,0,Individual,0,1
1976.0,36.0,10.34,4.977741890987337,12.0,10000.0,17.0,4.004149341900059,752.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2003.0,39.9,37.21,4.778151250383644,17.0,20000.0,33.0,4.215822555154372,717.0,36 months,RENT,Source Verified,0,Individual,0,1
1999.0,87.0,12.0,4.7160033436347994,5.0,18000.0,11.0,4.265925747764311,682.0,36 months,RENT,Verified,0,Individual,0,1
2002.0,49.3,23.16,4.698970004336019,6.0,13575.0,9.0,3.7299742856995555,692.0,36 months,RENT,Source Verified,2+,Individual,2+,0
1986.0,38.6,23.03,4.552668216112194,6.0,2600.0,23.0,3.563836918664545,667.0,36 months,RENT,Not Verified,1,Individual,1,0
2002.0,87.0,25.15,5.103803720955957,19.0,12000.0,28.0,4.629022027382759,662.0,60 months,RENT,Source Verified,0,Individual,0,0
2008.0,49.6,19.53,4.6020599913279625,13.0,8000.0,18.0,4.139438274158168,667.0,36 months,RENT,Source Verified,0,Individual,0,0
1993.0,72.0,13.56,5.0,7.0,8000.0,21.0,3.708505880955237,662.0,36 months,RENT,Source Verified,0,Individual,0,0
2003.0,37.1,14.17,5.123851640967086,15.0,20000.0,21.0,4.033182413729195,702.0,60 months,MORTGAGE,Verified,0,Individual,0,1
1996.0,48.6,13.99,4.845098040014257,14.0,6000.0,26.0,4.048092051812373,667.0,36 months,MORTGAGE,Not Verified,1,Individual,1,1
2000.0,61.3,20.4,4.929418925714293,7.0,10000.0,30.0,3.5727554651542195,672.0,36 months,RENT,Not Verified,1,Individual,1,1
1978.0,73.8,22.73,4.556302500767287,2.0,10000.0,4.0,2.56702636615906,767.0,36 months,RENT,Verified,0,Joint App,0,0
2010.0,15.7,22.8,4.531478917042255,6.0,5000.0,9.0,2.866877814337499,687.0,36 months,RENT,Verified,1,Individual,0,0
1999.0,75.9,15.75,4.977723605288848,8.0,27000.0,23.0,4.267781659715359,687.0,60 months,RENT,Verified,0,Individual,0,0
2001.0,17.3,16.67,4.8061799739838875,24.0,16000.0,51.0,3.7628285531890904,692.0,36 months,RENT,Verified,0,Individual,0,1
2000.0,39.2,25.7,4.812913356642856,15.0,12000.0,30.0,4.051384084426689,672.0,36 months,RENT,Source Verified,2,Individual,2,1
2004.0,5.6,5.47,5.477121254719663,12.0,30000.0,21.0,3.3919930722597127,812.0,36 months,RENT,Source Verified,0,Individual,0,1
2012.0,49.7,16.91,4.812913356642856,19.0,10000.0,24.0,4.05045709478573,707.0,60 months,RENT,Source Verified,0,Individual,0,0
2001.0,49.6,13.79,4.6127838567197355,8.0,7000.0,25.0,4.313255404185037,732.0,36 months,RENT,Not Verified,0,Individual,0,1
2003.0,52.4,10.3,5.352182518111363,12.0,28000.0,25.0,4.774838005983815,727.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1997.0,26.5,1.24,5.136720567156407,4.0,25000.0,16.0,3.7159198174335795,707.0,60 months,MORTGAGE,Not Verified,0,Individual,0,1
1997.0,97.2,16.38,4.921030637964049,12.0,10000.0,23.0,4.539251789341786,687.0,60 months,RENT,Source Verified,0,Individual,0,0
2002.0,32.0,15.35,4.681241237375588,8.0,5000.0,15.0,3.648652695131223,672.0,36 months,RENT,Not Verified,0,Individual,0,1
1993.0,99.8,8.38,5.204119982655925,3.0,35000.0,17.0,4.417587932383191,682.0,36 months,RENT,Verified,0,Individual,0,0
1999.0,36.4,5.92,4.653212513775344,6.0,6000.0,16.0,3.2776092143040914,662.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2001.0,59.1,17.2,4.845098040014257,21.0,20000.0,30.0,4.291701770729981,692.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2004.0,72.0,3.54,4.913813852383717,5.0,24125.0,6.0,3.9364131997114797,697.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1980.0,80.8,7.48,4.869231719730976,6.0,12000.0,24.0,4.103187748850943,677.0,60 months,MORTGAGE,Not Verified,0,Individual,0,1
1999.0,48.6,19.9,4.991226075692495,12.0,21000.0,20.0,4.445946522756832,727.0,36 months,RENT,Source Verified,0,Individual,0,1
1989.0,63.1,19.65,5.130976691605617,4.0,30000.0,13.0,4.291146761731886,667.0,36 months,MORTGAGE,Source Verified,2+,Individual,0,0
1984.0,7.4,4.91,4.835056101720117,7.0,3000.0,27.0,3.538070787043172,802.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2003.0,60.7,28.88,4.329601248356519,9.0,7200.0,17.0,3.7914801160200007,697.0,36 months,RENT,Not Verified,0,Individual,0,1
1997.0,33.2,30.14,4.845098040014257,19.0,24000.0,33.0,4.123721006440036,732.0,60 months,RENT,Verified,0,Individual,0,1
2002.0,50.5,2.51,5.146128035678238,5.0,24000.0,9.0,3.7450747915820575,682.0,60 months,MORTGAGE,Verified,0,Joint App,0,1
2005.0,32.7,11.82,5.176091259055681,10.0,29300.0,26.0,3.858958054718006,697.0,60 months,RENT,Not Verified,0,Individual,0,0
2002.0,70.2,21.08,4.698970004336019,11.0,16000.0,25.0,4.238973949186046,672.0,60 months,RENT,Source Verified,0,Individual,0,1
2005.0,64.5,23.6,4.711807229041191,11.0,12250.0,18.0,4.050341081834084,707.0,60 months,RENT,Source Verified,0,Individual,0,1
1994.0,93.4,10.13,4.964730921053629,7.0,25000.0,21.0,4.411451342137937,677.0,60 months,MORTGAGE,Verified,0,Individual,0,1
2002.0,58.0,31.93,4.518513939877887,11.0,2000.0,19.0,4.089445858273834,662.0,36 months,RENT,Verified,0,Individual,0,0
2011.0,9.6,3.09,5.033423755486949,10.0,40000.0,10.0,3.1781132523146316,722.0,36 months,RENT,Source Verified,0,Individual,0,1
1976.0,0.0,2.69,4.698970004336019,4.0,35000.0,11.0,0.0,702.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2001.0,39.0,18.39,4.991226075692495,16.0,34000.0,27.0,4.282893886655332,697.0,60 months,RENT,Source Verified,1,Individual,1,0
1998.0,30.4,8.86,4.9344984512435675,9.0,13000.0,18.0,4.097222592519901,762.0,36 months,RENT,Not Verified,0,Individual,0,1
2005.0,33.7,27.03,4.812913356642856,14.0,15000.0,29.0,3.969042967305813,667.0,36 months,MORTGAGE,Not Verified,1,Individual,1,1
1989.0,25.2,22.88,4.8750612633917,10.0,6500.0,25.0,3.695831772826692,687.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1995.0,42.8,18.57,4.954242509439325,15.0,24000.0,21.0,4.571592383361307,742.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1992.0,60.9,33.85,4.698970004336019,11.0,16000.0,25.0,3.895422546039408,687.0,60 months,RENT,Verified,0,Individual,0,0
2004.0,7.3,25.15,4.707570176097937,10.0,16450.0,23.0,2.788168371141168,667.0,60 months,OWN,Source Verified,0,Individual,0,1
2010.0,20.8,5.1,4.556302500767287,7.0,9600.0,10.0,3.441695135640717,662.0,36 months,RENT,Verified,0,Individual,0,1
1987.0,21.6,8.44,5.27415784926368,10.0,21600.0,30.0,5.052062621501149,802.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2002.0,49.9,18.22,5.278753600952829,23.0,26250.0,65.0,4.3925914438089535,687.0,60 months,RENT,Source Verified,0,Individual,0,0
2004.0,50.6,9.49,4.623249290397901,5.0,12000.0,6.0,3.9922441440467713,677.0,60 months,RENT,Source Verified,1,Individual,1,1
2000.0,89.5,8.26,5.079181246047625,6.0,16800.0,13.0,4.155943017971837,662.0,60 months,MORTGAGE,Verified,1,Individual,1,0
2007.0,48.0,27.21,4.6127838567197355,13.0,2100.0,18.0,3.984347257585864,667.0,36 months,RENT,Source Verified,0,Individual,0,0
2003.0,35.3,17.02,4.698970004336019,10.0,6950.0,22.0,3.814380794469938,672.0,36 months,RENT,Verified,0,Individual,0,1
1989.0,67.7,21.79,4.7160033436347994,7.0,7800.0,23.0,3.7647737169110402,662.0,36 months,RENT,Verified,1,Individual,1,1
1997.0,75.6,21.51,4.712649701627211,9.0,18000.0,22.0,4.426071864965211,692.0,36 months,RENT,Not Verified,0,Individual,0,1
2002.0,18.2,18.4,4.778151250383644,15.0,16000.0,25.0,4.3322970386888855,747.0,36 months,OWN,Verified,0,Individual,0,1
1995.0,79.9,26.86,4.778151250383644,9.0,15000.0,22.0,3.959470702075107,707.0,36 months,RENT,Not Verified,0,Individual,0,1
2005.0,52.0,10.45,4.653212513775344,8.0,4450.0,14.0,4.469173771159939,722.0,36 months,RENT,Not Verified,0,Individual,0,1
2000.0,75.0,18.33,4.903089986991944,7.0,30000.0,9.0,4.380211241711606,697.0,60 months,RENT,Verified,0,Individual,0,0
1998.0,59.9,16.86,4.845098040014257,8.0,8000.0,30.0,4.093176449696249,692.0,36 months,RENT,Source Verified,0,Individual,0,1
1994.0,34.5,26.82,4.857332496431268,15.0,11525.0,38.0,4.15712419550487,717.0,36 months,MORTGAGE,Verified,0,Individual,0,0
1993.0,55.2,16.07,4.807535028068854,14.0,8000.0,42.0,4.219034106144804,677.0,60 months,OWN,Not Verified,0,Individual,0,0
2003.0,93.0,22.28,5.267171728403014,13.0,5000.0,37.0,4.843662498275198,677.0,36 months,RENT,Source Verified,0,Individual,0,1
1992.0,74.8,15.25,4.929418925714293,13.0,9600.0,26.0,4.278479223046323,717.0,36 months,RENT,Not Verified,0,Individual,0,1
2009.0,27.0,4.44,5.176091259055681,16.0,8000.0,18.0,3.9433955765089546,697.0,36 months,RENT,Source Verified,0,Individual,0,1
2000.0,70.2,14.84,5.041392685158225,10.0,12000.0,35.0,4.153875813678978,667.0,60 months,MORTGAGE,Not Verified,0,Individual,0,1
1997.0,42.9,7.14,5.380211241711606,13.0,15500.0,36.0,3.9732664361085286,717.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1987.0,2.2,21.88,5.176091259055681,17.0,40000.0,48.0,3.2402995820027125,757.0,60 months,MORTGAGE,Verified,0,Individual,0,1
1999.0,91.3,19.82,4.8750612633917,6.0,28500.0,10.0,4.480150725273281,672.0,60 months,RENT,Source Verified,0,Individual,0,0
1997.0,60.5,19.72,4.643452676486188,12.0,8000.0,22.0,3.963693405238019,672.0,36 months,RENT,Verified,1,Individual,1,1
2005.0,50.3,32.87,4.477121254719663,5.0,15000.0,15.0,4.205529151061801,742.0,36 months,RENT,Verified,0,Individual,0,1
2000.0,71.8,13.81,4.838849090737256,18.0,17050.0,46.0,4.280783177955887,682.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1989.0,90.0,14.4,4.903089986991944,8.0,10500.0,16.0,4.209702632120352,672.0,36 months,RENT,Not Verified,0,Individual,0,1
1980.0,9.1,7.36,5.243038048686294,23.0,32000.0,41.0,4.091174360706882,797.0,60 months,RENT,Verified,0,Individual,0,1
1989.0,48.0,9.74,5.217483944213907,8.0,10000.0,29.0,3.718999637878718,667.0,36 months,RENT,Not Verified,0,Individual,0,1
1990.0,83.0,25.73,5.371067862271736,23.0,15000.0,52.0,5.063126860458549,697.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2003.0,50.2,18.2,5.041392685158225,8.0,24000.0,26.0,4.3957630894177635,712.0,36 months,RENT,Source Verified,0,Individual,0,1
2006.0,63.1,17.26,4.717412512040675,13.0,20000.0,21.0,4.28965583052675,667.0,36 months,RENT,Source Verified,0,Individual,0,1
2003.0,58.6,17.66,5.017033339298781,17.0,11000.0,40.0,4.625528515313152,687.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2003.0,32.3,3.84,5.010723865391773,10.0,9000.0,57.0,3.4584867637982066,682.0,36 months,RENT,Source Verified,0,Individual,0,1
2007.0,57.9,3.5,4.778151250383644,3.0,10000.0,6.0,3.893040111957118,667.0,36 months,RENT,Source Verified,0,Individual,0,1
1980.0,48.6,31.43,5.008600171761918,14.0,28000.0,35.0,4.614338176584966,727.0,36 months,RENT,Verified,0,Individual,0,1
2002.0,25.3,17.54,5.0,24.0,20000.0,49.0,4.317541032456148,712.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1979.0,95.4,4.99,5.628388930050312,11.0,35000.0,31.0,4.6111601653656304,662.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1989.0,52.5,13.38,4.929418925714293,7.0,18850.0,13.0,4.277655047714709,667.0,36 months,RENT,Source Verified,0,Individual,0,1
2003.0,47.8,20.43,4.653212513775344,10.0,3600.0,18.0,3.852540985769799,662.0,36 months,RENT,Verified,0,Individual,0,0
1997.0,56.1,31.4,4.778151250383644,10.0,4000.0,17.0,4.319688893249499,687.0,36 months,RENT,Verified,0,Individual,0,1
1992.0,56.9,8.55,5.113943352306837,10.0,7000.0,26.0,3.5878231713189552,702.0,36 months,RENT,Not Verified,0,Individual,0,0
2004.0,24.2,25.23,4.653212513775344,8.0,6000.0,17.0,3.8159760009719856,752.0,36 months,RENT,Source Verified,0,Individual,0,0
2006.0,31.2,19.39,5.021189299069938,19.0,14400.0,26.0,4.340126706105432,692.0,36 months,RENT,Source Verified,0,Individual,0,1
2003.0,30.6,11.2,4.966714154541549,12.0,6000.0,19.0,3.689930104018218,742.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1982.0,49.2,19.22,4.954242509439325,15.0,30000.0,30.0,4.866948617448582,707.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1997.0,70.9,14.31,4.6020599913279625,9.0,10000.0,14.0,4.253943462669259,697.0,60 months,RENT,Not Verified,0,Individual,0,1
2004.0,58.3,30.89,4.903089986991944,7.0,18475.0,17.0,4.168880342413643,682.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1998.0,32.7,12.74,4.903089986991944,5.0,8400.0,22.0,3.44870631990508,692.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2007.0,17.9,9.53,4.556302500767287,4.0,5000.0,6.0,3.1290450598879582,742.0,36 months,RENT,Source Verified,0,Individual,0,0
1993.0,13.6,6.98,4.505149978319906,12.0,10000.0,23.0,3.4874212113594742,702.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2003.0,19.3,3.89,4.893567589578528,11.0,5000.0,24.0,3.808210972924222,717.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2012.0,15.2,14.63,4.6020599913279625,8.0,3400.0,11.0,2.737987326333431,737.0,36 months,RENT,Source Verified,0,Individual,0,0
1998.0,96.3,23.54,4.799340549453582,8.0,6000.0,24.0,4.173739713951887,712.0,36 months,RENT,Source Verified,0,Individual,0,0
2003.0,42.0,7.9,5.079181246047625,13.0,20000.0,38.0,4.021147935720995,672.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
1999.0,73.9,9.74,5.278753600952829,13.0,33000.0,35.0,4.534254621968749,672.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1982.0,23.1,23.28,5.041392685158225,20.0,5000.0,36.0,3.8596785766284483,682.0,36 months,MORTGAGE,Source Verified,1,Individual,0,1
1997.0,94.8,19.72,5.230448921378274,19.0,15000.0,42.0,3.900913067737669,677.0,60 months,MORTGAGE,Source Verified,0,Individual,0,1
2003.0,18.2,24.97,4.799340549453582,20.0,8400.0,50.0,3.9819091700907925,672.0,36 months,RENT,Source Verified,1,Individual,1,1
2001.0,79.2,20.1,4.740362689494244,10.0,18000.0,12.0,3.8176975547630243,687.0,36 months,RENT,Not Verified,0,Individual,0,1
2001.0,84.8,20.73,5.018284308426531,10.0,12500.0,29.0,4.164055291893452,692.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
2010.0,51.7,15.96,4.698900511659352,8.0,8000.0,15.0,3.933284772348695,692.0,36 months,RENT,Source Verified,0,Individual,0,0
2003.0,17.3,18.32,4.922206277439017,16.0,12000.0,28.0,3.8211203237768236,717.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1994.0,76.0,21.24,5.146128035678238,11.0,27100.0,21.0,4.55497345833324,667.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1995.0,59.6,36.87,4.698970004336019,10.0,15000.0,19.0,4.003288158826075,687.0,36 months,RENT,Not Verified,0,Individual,0,1
1998.0,45.0,10.53,4.8750612633917,5.0,23600.0,23.0,3.7472563974421442,667.0,36 months,MORTGAGE,Verified,1,Individual,1,1
2003.0,88.8,4.3,4.857332496431268,7.0,8400.0,21.0,3.8459038388987827,667.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2004.0,80.0,23.58,4.812913356642856,8.0,15000.0,16.0,4.210853365314893,662.0,36 months,RENT,Source Verified,1,Individual,1,1
1995.0,54.3,11.05,5.041392685158225,9.0,18000.0,31.0,4.380138853265417,692.0,60 months,MORTGAGE,Not Verified,0,Individual,0,1
2003.0,57.4,17.08,4.342422680822207,5.0,16000.0,9.0,3.9734511440249345,732.0,60 months,MORTGAGE,Source Verified,0,Joint App,0,1
1993.0,89.3,9.3,5.075546961392531,11.0,12000.0,18.0,4.215663995648447,682.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1995.0,31.5,20.31,5.146128035678238,13.0,20000.0,27.0,3.9474337218870508,737.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1994.0,10.5,16.41,5.033423755486949,16.0,4000.0,28.0,3.494432898726399,747.0,36 months,OWN,Not Verified,0,Individual,0,1
2010.0,52.0,12.85,4.394451680826216,4.0,8500.0,6.0,3.946746935033585,712.0,36 months,RENT,Source Verified,0,Individual,0,1
1995.0,16.4,19.43,4.556302500767287,13.0,5500.0,25.0,3.6714505542124947,697.0,36 months,RENT,Verified,1,Individual,1,1
1990.0,55.2,29.24,4.778151250383644,14.0,14400.0,26.0,4.163936209226979,707.0,36 months,MORTGAGE,Verified,0,Individual,0,0
1997.0,28.8,6.16,5.146128035678238,11.0,21000.0,26.0,4.029546100423748,677.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2008.0,77.5,4.44,4.942008053022313,4.0,13000.0,7.0,4.087781417809542,682.0,36 months,RENT,Verified,0,Individual,0,1
1995.0,79.3,12.51,4.935507265824713,7.0,35000.0,22.0,4.470851324526118,697.0,36 months,RENT,Verified,0,Individual,0,1
1987.0,38.0,2.08,5.193124598354461,8.0,15000.0,25.0,3.6403820447095683,702.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2001.0,58.0,23.24,4.330900559667934,5.0,7750.0,10.0,3.519171463821659,752.0,36 months,MORTGAGE,Verified,0,Individual,0,0
1987.0,70.7,13.88,5.117271295655764,6.0,32000.0,18.0,4.54906459872272,752.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
1986.0,49.6,15.21,4.956168430475364,11.0,17000.0,16.0,4.272839105184126,727.0,60 months,MORTGAGE,Not Verified,0,Individual,0,1
1997.0,31.9,6.28,4.740362689494244,10.0,8400.0,18.0,3.7440581658788354,682.0,36 months,RENT,Not Verified,0,Individual,0,1
1999.0,0.5,12.36,5.105510184769974,7.0,7200.0,24.0,1.5314789170422551,722.0,60 months,RENT,Not Verified,0,Individual,0,1
2000.0,21.9,6.96,5.060697840353612,16.0,24000.0,24.0,4.251589557275781,697.0,36 months,RENT,Source Verified,0,Individual,0,1
1990.0,73.9,9.47,4.623249290397901,9.0,5000.0,14.0,4.0239106063509205,692.0,36 months,RENT,Source Verified,0,Individual,0,1
1996.0,30.9,9.89,5.033423755486949,17.0,14000.0,37.0,4.376083990362361,762.0,60 months,MORTGAGE,Not Verified,0,Individual,0,1
2005.0,57.4,25.42,5.096910013008056,9.0,5000.0,32.0,4.161876876828287,727.0,36 months,OWN,Source Verified,0,Individual,0,1
1995.0,61.7,17.72,5.079181246047625,7.0,10000.0,11.0,4.775566761536067,717.0,36 months,RENT,Source Verified,0,Individual,0,0
2007.0,69.2,22.19,4.512777754160414,11.0,12950.0,25.0,3.950997333988805,662.0,36 months,RENT,Source Verified,0,Individual,0,0
2000.0,87.9,14.1,4.903089986991944,16.0,25000.0,21.0,4.331609479764093,682.0,36 months,RENT,Source Verified,0,Individual,0,0
2005.0,35.0,10.85,5.301029995663981,11.0,26050.0,19.0,4.201997619583105,697.0,60 months,RENT,Verified,1,Individual,0,1
2006.0,71.2,24.85,4.812913356642856,11.0,7200.0,21.0,3.992332559047464,677.0,36 months,OWN,Verified,1,Individual,1,1
2004.0,78.8,14.75,4.903089986991944,5.0,15000.0,6.0,3.913707913980483,692.0,36 months,RENT,Source Verified,1,Individual,1,1
1994.0,67.6,11.95,5.176091259055681,10.0,20000.0,42.0,4.4099162243845464,702.0,36 months,RENT,Verified,0,Individual,0,1
1992.0,76.2,13.86,4.939519252618618,13.0,23800.0,31.0,4.760384782613092,682.0,36 months,MORTGAGE,Verified,0,Individual,0,1
2005.0,0.3,18.79,4.662757831681574,16.0,1800.0,42.0,1.7075701760979363,727.0,36 months,OWN,Source Verified,0,Individual,0,1
2000.0,70.8,15.18,5.0,6.0,10000.0,17.0,4.258349892519322,697.0,36 months,RENT,Not Verified,0,Individual,0,1
1996.0,53.4,16.38,5.014969721373361,12.0,35000.0,27.0,4.93925460179678,697.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1995.0,70.8,3.91,4.827369273053825,5.0,14000.0,9.0,3.649140064144219,747.0,60 months,MORTGAGE,Verified,0,Individual,0,0
2005.0,23.5,7.1,4.903089986991944,7.0,3800.0,10.0,3.659345635746177,672.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1995.0,42.3,6.73,4.857332496431268,14.0,5825.0,22.0,3.566201718854913,707.0,36 months,RENT,Verified,0,Individual,0,0
2003.0,95.0,21.76,4.954242509439325,10.0,35000.0,15.0,4.603966695368848,667.0,60 months,MORTGAGE,Not Verified,1,Individual,1,1
2009.0,59.5,18.24,4.653212513775344,10.0,6000.0,13.0,3.827756862978617,692.0,36 months,RENT,Not Verified,0,Individual,0,1
1994.0,44.8,10.51,4.740362689494244,8.0,8400.0,11.0,4.0888445627270045,672.0,36 months,MORTGAGE,Verified,0,Individual,0,1
1984.0,24.7,12.67,4.949390006644912,12.0,15000.0,28.0,4.251200055472181,737.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1993.0,75.5,16.51,4.8228216453031045,10.0,20000.0,12.0,4.472595569714741,682.0,36 months,RENT,Verified,0,Individual,0,1
2005.0,36.3,20.24,4.4623979978989565,6.0,2400.0,10.0,3.3729120029701067,667.0,36 months,RENT,Not Verified,0,Individual,0,1
2007.0,55.5,22.11,4.672097857935717,8.0,9600.0,11.0,3.726890140741822,672.0,36 months,RENT,Source Verified,1,Individual,1,1
2005.0,81.9,18.62,4.778151250383644,12.0,5000.0,13.0,3.859798547480566,677.0,36 months,RENT,Source Verified,0,Individual,0,0
2000.0,58.7,9.2,5.079181246047625,13.0,12000.0,41.0,4.224766074047911,687.0,36 months,RENT,Not Verified,0,Individual,0,1
2005.0,60.2,11.64,4.776759279698738,8.0,23900.0,24.0,4.298307137328508,662.0,60 months,MORTGAGE,Verified,0,Individual,0,1
2011.0,25.4,18.01,4.804207605082041,8.0,7500.0,12.0,3.7577754910119254,702.0,36 months,RENT,Not Verified,0,Individual,0,1
2000.0,39.1,4.82,5.243038048686294,11.0,15000.0,20.0,4.092158996391268,672.0,60 months,RENT,Source Verified,1,Individual,1,1
2005.0,79.5,14.91,4.903089986991944,10.0,8400.0,23.0,3.9536630637470913,737.0,36 months,MORTGAGE,Not Verified,0,Individual,0,1
1995.0,81.9,24.34,4.892094602690481,10.0,8000.0,56.0,4.023787279789847,662.0,36 months,MORTGAGE,Source Verified,0,Individual,0,1
2004.0,94.0,19.98,5.0,15.0,20000.0,22.0,4.984882704307957,687.0,60 months,MORTGAGE,Verified,0,Individual,0,1
1995.0,66.9,5.6,4.977723605288848,6.0,24000.0,10.0,4.2165881110755015,687.0,36 months,OWN,Verified,0,Individual,0,1
